event.week,event.year,location.point
38,"2,022","42.858,27.891"
38,"2,022","47.5325108,20.9518777"
38,"2,022","40.81665,16.71113"
38,"2,022","46.98356,17.0639"
38,"2,022","36.40747,-6.21847"
38,"2,022","42.86,27.892"
38,"2,022","35.36168,139.21091"
38,"2,022","37.530205,-2.697616"
38,"2,022","35.36284,139.2081"
37,"2,022","50.8384342,5.0468052"
37,"2,022","47.0610774,17.9993829"
37,"2,022","44.964,9.23000000000004"
37,"2,022","42.66852,23.21367"
37,"2,022","45.73577,15.41464"
37,"2,022","47.6247601,16.7527399"
37,"2,022","47.6255517,16.7502183"
37,"2,022","47.4228786,21.8736605"
37,"2,022","47.6248369,16.750454"
37,"2,022","52.4735317,6.05506830000001"
37,"2,022","34.953836,32.9196474"
37,"2,022","34.9518832,32.9168867"
37,"2,022","34.9518832,32.9168867"
37,"2,022","51.4963604,6.06044380000001"
37,"2,022","42.86,27.892"
37,"2,022","34.952598,32.9174271"
37,"2,022","42.8582,27.89145"
37,"2,022","46.4807,16.93593"
37,"2,022","35.3622,139.21172"
37,"2,022","42.16174,142.7794"
37,"2,022","42.16456,142.77539"
37,"2,022","36.10605,140.0682"
37,"2,022","55.9362527,-4.82630090000001"
37,"2,022","55.9363407,-4.8262137"
37,"2,022","55.9364065,-4.82611500000001"
37,"2,022","42.16456,142.77539"
37,"2,022","34.59414,133.06445"
36,"2,022","46.3714786,25.8283777"
36,"2,022","39.5947247,26.9525574"
36,"2,022","55.12158,22.1314169"
36,"2,022","46.23979,14.31758"
36,"2,022","28.60799,-17.77811"
36,"2,022","51.25688,16.5670831"
36,"2,022","52.80625,5.6950033"
36,"2,022","47.636284,16.6818655"
36,"2,022","47.6357562,16.6813465"
36,"2,022","35.73951,140.14455"
36,"2,022","53.08928,23.70802"
36,"2,022","42.86,27.892"
36,"2,022","46.43085,10.75598"
36,"2,022","42.8582,27.89145"
36,"2,022","45.29917,12.13337"
36,"2,022","43.455809,-3.74037470000001"
36,"2,022","40.48725,-0.935370000000006"
36,"2,022","54.6808056,25.0729594"
36,"2,022","50.8237502,5.94895439999999"
36,"2,022","40.53151,-0.629580000000005"
36,"2,022","41.51,-8.76200000000001"
35,"2,022","42.8582,27.89145"
35,"2,022","34.9271798,32.6994162"
35,"2,022","42.86,27.892"
35,"2,022","45.084,10.378"
35,"2,022","47.6581079,16.6736775"
35,"2,022","52.4760298,6.05151640000001"
35,"2,022","47.6628429,16.67558"
35,"2,022","35.70027,139.57377"
35,"2,022","47.635456,16.6681275"
35,"2,022","47.6356359,16.6678666"
35,"2,022","35.69661,139.58432"
35,"2,022","57.12,24.313"
35,"2,022","37.530205,-2.697616"
35,"2,022","56.07358,21.9119"
35,"2,022","45.8195673,25.9421943"
35,"2,022","57.123,24.309"
35,"2,022","37.530205,-2.697616"
35,"2,022","45.8256291,25.9242218"
35,"2,022","60.176733,11.1735742"
35,"2,022","45.825705,25.9246518"
35,"2,022","46.8803467,19.4727472"
35,"2,022","46.8836305,19.4547498"
35,"2,022","46.8852003,19.4582937"
35,"2,022","46.98336,17.05538"
35,"2,022","46.8789792,19.4763366"
35,"2,022","47.0780892,19.7507034999999"
35,"2,022","46.877579,19.4774664"
35,"2,022","47.0817244,19.7457682"
35,"2,022","46.8788756,19.4762068"
35,"2,022","36.9128843,31.1083975"
35,"2,022","36.9128882,31.1083310999999"
35,"2,022","47.5565834,16.8122742"
35,"2,022","47.6253941,16.750031"
35,"2,022","47.5558061,16.8120318"
35,"2,022","51.3468654,12.4112355"
35,"2,022","36.9128882,31.1083310999999"
35,"2,022","47.0386532,20.0465096"
35,"2,022","46.3469812,25.8240428"
35,"2,022","47.0486913,19.9989467"
35,"2,022","47.6247128,16.7532025"
35,"2,022","47.6242234,16.7528436"
35,"2,022","47.5559466,16.8128092"
35,"2,022","47.0342823,20.0663593"
35,"2,022","47.0943141,19.7073079"
35,"2,022","47.6253687,16.7504446"
35,"2,022","45.143635,8.44225999999998"
35,"2,022","51.212272,5.9495586"
35,"2,022","36.912889,31.1083489"
34,"2,022","47.0621742,19.8976036"
34,"2,022","47.0649618,19.8349377"
34,"2,022","42.16174,142.7794"
34,"2,022","42.16456,142.77539"
34,"2,022","47.0699434,19.8092983"
34,"2,022","35.77834,139.30795"
34,"2,022","47.0625873,19.9006845"
34,"2,022","46.8717667,19.4777542"
34,"2,022","42.11235,142.98851"
34,"2,022","46.48025,16.93695"
34,"2,022","47.0685696,20.0562194"
34,"2,022","47.0933332,19.9687293"
34,"2,022","47.0919311,19.9828176"
34,"2,022","42.267,23.477"
34,"2,022","47.09611,19.9737571"
34,"2,022","52.4760083,6.04926309999999"
34,"2,022","42.268,23.473"
34,"2,022","43.277,11.836"
34,"2,022","51.3247931,12.4856938"
34,"2,022","39.5946883,26.9542895"
34,"2,022","50.7768184,5.99318640000001"
34,"2,022","50.7773306,5.99302839999999"
34,"2,022","34.59368,133.06373"
34,"2,022","34.7309314,33.3450734"
34,"2,022","54.30606,24.01636"
34,"2,022","51.3336174,12.4482454"
34,"2,022","51.6633847,-0.010906999999998"
34,"2,022","50.7779922,5.9923849"
34,"2,022","42.1778,-8.71190999999999"
34,"2,022","42.6324,-8.64479"
34,"2,022","51.2569964,16.5644411"
34,"2,022","51.2568277,16.5650945"
34,"2,022","51.2568735,16.5649513"
34,"2,022","51.2568422,16.5646788"
34,"2,022","51.2571579,16.563176"
34,"2,022","51.2580653,16.5610412"
34,"2,022","51.2580806,16.5610498"
34,"2,022","43.5399069,-6.61987500000001"
34,"2,022","42.8582,27.89145"
34,"2,022","51.2568285,16.565092"
34,"2,022","51.2568728,16.5648812"
34,"2,022","50.8239598,5.94911749999999"
34,"2,022","42.86,27.892"
34,"2,022","43.5385496,-6.6190763"
34,"2,022","51.2570138,16.5637119"
34,"2,022","51.2568337,16.5650985"
34,"2,022","51.2568311,16.5650977"
34,"2,022","51.258361,16.5604697"
34,"2,022","51.2570263,16.5672104"
34,"2,022","51.2568731,16.5649462"
34,"2,022","43.539829,-6.61925669999999"
33,"2,022","46.7609871,18.5644876"
33,"2,022","46.7609404,18.5647134"
33,"2,022","43.307,11.299"
33,"2,022","47.750177,16.633426"
33,"2,022","51.4468446,16.7219608"
33,"2,022","47.6864871,16.4898451"
33,"2,022","52.1762894,5.78909390000001"
33,"2,022","37.530205,-2.697616"
33,"2,022","51.4466845,16.722344"
33,"2,022","47.6866241,16.4904489"
33,"2,022","40.693,-8.72700000000001"
33,"2,022","35.92416,139.6411"
33,"2,022","40.691,-8.724"
33,"2,022","35.63379,139.55266"
33,"2,022","34.59359,133.06426"
33,"2,022","40.81665,16.71113"
33,"2,022","40.88433,-4.02150999999999"
33,"2,022","35.92315,139.64274"
33,"2,022","46.3314115,25.7965466"
33,"2,022","46.3314985,25.7966027"
33,"2,022","42.356,-8.635"
33,"2,022","40.6889923,-1.21298790000002"
33,"2,022","42.5448816,-9.02199980000004"
33,"2,022","47.9344827,16.7229994"
33,"2,022","42.5468515,-9.02030049999999"
33,"2,022","46.37441,18.77348"
33,"2,022","46.48119,16.93449"
33,"2,022","44.0532846,3.30379060000001"
33,"2,022","42.5475858,-9.02134279999996"
33,"2,022","42.5467904,-9.02023990000001"
32,"2,022","52.5654386,-7.00522639999999"
32,"2,022","43.27199,-8.27562"
32,"2,022","47.9123076,18.7669158"
32,"2,022","47.9122409,18.7661005999999"
32,"2,022","52.5654365,-7.0052247"
32,"2,022","52.5654642,-7.0052864"
32,"2,022","47.912233,18.766106"
32,"2,022","34.6074043,33.0052191"
32,"2,022","52.5645244,-7.00881259999999"
32,"2,022","47.6244293,16.7532489"
32,"2,022","43.9000336,3.4494347"
32,"2,022","55.7549934,21.1670339"
32,"2,022","52.5637664,-7.01580159999999"
32,"2,022","52.564507,-7.0089685"
32,"2,022","47.622517,16.6650766"
32,"2,022","47.6247173,16.7532378"
32,"2,022","50.6445583,-2.43931900000001"
32,"2,022","50.6443973,-2.43737299999999"
32,"2,022","47.6457283,16.604145"
32,"2,022","50.644545,-2.43936359999998"
32,"2,022","50.644545,-2.43936359999998"
32,"2,022","50.6445475,-2.43937690000001"
32,"2,022","51.60033,6.07386879999998"
32,"2,022","52.3415981,14.8495818"
32,"2,022","44.0533508,3.3028036"
32,"2,022","51.2571201,16.5628504"
32,"2,022","42.66852,23.21367"
32,"2,022","54.8941104,23.9012659"
32,"2,022","54.894127,23.9014027"
32,"2,022","51.2572658,16.5626145"
32,"2,022","51.2572389,16.5626122"
32,"2,022","51.2574832,16.5625429"
32,"2,022","51.2123559,5.94932520000001"
32,"2,022","35.92315,139.64274"
32,"2,022","51.2122317,5.9497829"
32,"2,022","51.2122406,5.94980340000001"
32,"2,022","51.9675413,5.68000920000001"
32,"2,022","44.34345,11.20926"
32,"2,022","54.6801907,25.0725167"
32,"2,022","51.2123927,5.9492677"
32,"2,022","48.4643146,21.5785032"
32,"2,022","51.2122313,5.94966119999999"
32,"2,022","52.5648282,-7.004519"
32,"2,022","52.5653182,-7.00510569999999"
32,"2,022","52.806225,5.69489999999998"
32,"2,022","40.45059,-1.95168000000001"
32,"2,022","56.0510019,21.0712383"
32,"2,022","52.5648289,-7.0045202"
32,"2,022","52.5652511,-7.00496390000001"
32,"2,022","42.47352,-9.00918000000005"
32,"2,022","56.0510015,21.0712459"
32,"2,022","35.77604,139.30797"
32,"2,022","52.806225,5.69489999999998"
32,"2,022","52.5652605,-7.0049823"
32,"2,022","52.5653325,-7.00515090000001"
32,"2,022","52.5653768,-7.00522529999999"
32,"2,022","52.5660196,-7.00637859999999"
32,"2,022","52.5668596,-7.00739480000001"
32,"2,022","48.4556572,21.6016407"
32,"2,022","44.42152,7.73296999999999"
32,"2,022","51.2122092,5.94964370000001"
32,"2,022","52.806225,5.69489999999998"
32,"2,022","52.5651487,-7.0047101"
32,"2,022","52.5653175,-7.00510110000001"
32,"2,022","52.5662836,-7.00673119999999"
32,"2,022","52.5666551,-7.00714380000001"
32,"2,022","56.051002,21.0712358999999"
32,"2,022","46.33615,18.86233"
32,"2,022","42.49976,23.20385"
32,"2,022","52.4412925,-7.25811280000001"
32,"2,022","52.4410646,-7.2604301"
32,"2,022","52.4403804,-7.2631084"
32,"2,022","52.4403627,-7.26348310000001"
32,"2,022","47.5213573,16.9463978"
32,"2,022","52.4410646,-7.2604301"
32,"2,022","52.440524,-7.26165459999999"
32,"2,022","52.4404769,-7.26227879999999"
32,"2,022","47.5095485,16.9740081"
32,"2,022","52.4410209,-7.2606242"
32,"2,022","52.4404746,-7.2621335"
32,"2,022","52.4315926,-7.25286699999999"
32,"2,022","47.5628453,16.6853357"
32,"2,022","47.5094104,16.9733151"
32,"2,022","47.5094483,16.9736272"
32,"2,022","47.5214631,16.9454131"
32,"2,022","52.441303,-7.2579482"
32,"2,022","52.4410693,-7.26035129999998"
32,"2,022","52.4410236,-7.26061409999999"
32,"2,022","52.4409852,-7.2607426"
32,"2,022","52.4404409,-7.2625871"
32,"2,022","52.4403425,-7.26360160000001"
32,"2,022","52.4313699,-7.253087"
31,"2,022","39.5950216,26.9535568"
31,"2,022","53.0991912,5.64712119999999"
31,"2,022","54.6684887,25.3686997"
31,"2,022","43.307,11.301"
31,"2,022","47.93826,16.71363"
31,"2,022","48.8298424,14.9266937"
31,"2,022","47.430664,21.862719"
31,"2,022","51.4302944,16.6887211"
31,"2,022","51.4310214,16.6886110000001"
31,"2,022","51.4480202,16.7186783"
31,"2,022","51.4474443,16.7190336"
31,"2,022","51.3336522,12.4482116"
31,"2,022","47.5310278,16.8578133"
31,"2,022","47.6253717,16.7505583"
31,"2,022","52.2764954,4.5403422"
31,"2,022","51.3332117,12.438773"
31,"2,022","51.4478942,16.719586"
31,"2,022","55.5954233,23.212775"
31,"2,022","47.5038493,17.0000460999999"
31,"2,022","47.5036583,16.9999654"
31,"2,022","50.6686613,-2.464293"
31,"2,022","47.5239701,18.4732535"
31,"2,022","42.32753,-5.91513"
31,"2,022","47.5196645,18.4746432"
31,"2,022","51.25977,20.42079"
31,"2,022","45.31869,15.62353"
31,"2,022","35.61574,139.54617"
31,"2,022","35.92315,139.64274"
31,"2,022","42.858,27.891"
31,"2,022","42.8582,27.89145"
31,"2,022","42.86,27.892"
31,"2,022","35.92311,139.63822"
31,"2,022","42.268,23.473"
31,"2,022","57.122,24.31"
31,"2,022","35.28675,139.21065"
31,"2,022","52.0443172,5.89355700000001"
31,"2,022","51.2122059,5.9496595"
31,"2,022","55.3340266,21.2658521"
31,"2,022","51.2588465,16.559344"
31,"2,022","51.2572324,16.5628342999999"
31,"2,022","51.2572793,16.5626265"
31,"2,022","51.2587981,16.5592736"
31,"2,022","56.0340367,21.818445"
31,"2,022","42.86,27.892"
31,"2,022","47.1363185,24.5226226"
31,"2,022","51.2572808,16.5626264"
31,"2,022","51.258773,16.5594203"
31,"2,022","51.9833923,5.73812709999999"
31,"2,022","51.983391,5.7380891"
31,"2,022","45.64587,16.23451"
31,"2,022","56.0340367,21.818445"
31,"2,022","42.858,27.891"
31,"2,022","42.8582,27.89145"
31,"2,022","46.98337,17.05765"
31,"2,022","51.2569597,16.5641777"
31,"2,022","51.25725,16.5626552"
31,"2,022","52.0688884,4.5915792"
31,"2,022","52.0699877,4.58931679999999"
31,"2,022","51.2572479,16.5628714"
31,"2,022","51.2574922,16.5623225"
31,"2,022","51.2572818,16.5626207"
31,"2,022","51.2572818,16.5626207"
31,"2,022","51.25725,16.5626552"
30,"2,022","54.41487,24.04923"
30,"2,022","47.7168065,17.7614964"
30,"2,022","47.5239977,18.4728325"
30,"2,022","37.20862,30.4766217"
30,"2,022","37.20862,30.4766217"
30,"2,022","47.6171868,11.0551903"
30,"2,022","37.20862,30.4766217"
30,"2,022","37.20862,30.4766217"
30,"2,022","44.9028006,14.9823778"
30,"2,022","44.9027996,14.9823752"
30,"2,022","44.9032278,14.9812782"
30,"2,022","47.6167891,11.0572583"
30,"2,022","54.41749,24.04785"
30,"2,022","52.6813126,6.1549513"
30,"2,022","37.20862,30.4766217"
30,"2,022","44.9027996,14.9823752"
30,"2,022","44.9032268,14.9812779"
30,"2,022","41.6685774999999,-8.17307299999999"
30,"2,022","35.63379,139.55266"
30,"2,022","52.0493187,5.8910868"
30,"2,022","43.0888494,1.2846966"
30,"2,022","43.0891748,1.2838741"
30,"2,022","46.3236183,25.8017850000001"
30,"2,022","47.5890715,21.0483794"
30,"2,022","52.0510064,5.89098599999999"
30,"2,022","35.73991,140.15149"
30,"2,022","51.9791452,5.7290788"
30,"2,022","41.6702241,-8.17560319999999"
30,"2,022","41.6685559,-8.17330530000001"
30,"2,022","46.48119,16.93449"
30,"2,022","41.6685522,-8.17340000000001"
30,"2,022","51.4477836,16.7178798"
30,"2,022","40.877357,-4.023679"
30,"2,022","41.6685926,-8.1734465"
30,"2,022","47.0626456,15.0857278"
30,"2,022","47.0620609,15.0854435"
30,"2,022","47.0626456,15.0857278"
30,"2,022","53.0391205,7.03764989999999"
30,"2,022","53.0391284,7.0376599"
30,"2,022","53.0391006,7.03766600000001"
30,"2,022","35.92315,139.64274"
30,"2,022","40.877357,-4.023679"
30,"2,022","53.0391739,7.03770250000001"
30,"2,022","47.0626456,15.0857278"
30,"2,022","41.6686122,-8.17334649999998"
30,"2,022","52.6221204,6.14157039999999"
30,"2,022","40.88433,-4.02150999999999"
30,"2,022","35.36168,139.21091"
30,"2,022","35.3634,139.20416"
30,"2,022","32.7340589,-17.0581251"
30,"2,022","34.9475104,32.8439949"
30,"2,022","34.9477,32.8442149"
30,"2,022","34.9476409,32.8442139"
30,"2,022","34.9476482,32.844184"
30,"2,022","34.9476621,32.8441611"
30,"2,022","34.9476577,32.8441413"
30,"2,022","34.9476492,32.8441982"
30,"2,022","52.3540691,6.652357"
30,"2,022","53.2859588,6.3036116"
30,"2,022","34.9475098,32.8439947"
30,"2,022","34.9475104,32.8439949"
30,"2,022","34.9477,32.844215"
30,"2,022","34.9477,32.844215"
30,"2,022","34.9476621,32.8441611"
30,"2,022","34.94766,32.8441562"
30,"2,022","34.9476409,32.8442139"
30,"2,022","51.7920647,6.06369219999999"
30,"2,022","34.9302498,32.9022547"
30,"2,022","52.3540134,6.6523593"
30,"2,022","34.9302454,32.902249"
30,"2,022","34.9477,32.8442149"
30,"2,022","55.2311829,21.5571973"
30,"2,022","34.9298494,32.90134"
30,"2,022","44.3924229,26.1345984"
30,"2,022","51.2122229,5.94964079999999"
30,"2,022","54.7390938,25.206027"
30,"2,022","44.1217433,26.8014522"
30,"2,022","54.7392074,25.2081319"
30,"2,022","54.7391967,25.2076354"
30,"2,022","54.41757,24.01609"
30,"2,022","54.41665,24.01746"
30,"2,022","44.3985922,26.1309911"
30,"2,022","44.3924228,26.1345986"
30,"2,022","44.392423,26.1345984"
30,"2,022","54.41765,24.01775"
30,"2,022","44.3929219,26.133956"
30,"2,022","44.3929217,26.1339574"
30,"2,022","52.1570311,0.17802530000001"
30,"2,022","42.89645,-6.39130000000001"
30,"2,022","44.3986303,26.1310109"
30,"2,022","44.3924229,26.1345984"
29,"2,022","47.578863,21.804471"
29,"2,022","54.1832486,23.7286815"
29,"2,022","44.3144563,26.885017"
29,"2,022","44.3130332,26.881086"
29,"2,022","42.268,23.473"
29,"2,022","49.736432,7.0834095"
29,"2,022","38.6238585,-0.76943819999999"
29,"2,022","52.3418929,14.8508089"
29,"2,022","39.487344,26.3565158"
29,"2,022","40.5600284,-0.762108600000005"
29,"2,022","40.6661222,-0.919719599999989"
29,"2,022","54.6699573,25.1103533"
29,"2,022","40.6664993,-0.9191696"
29,"2,022","45.1,7.279"
29,"2,022","40.5605343,-0.761331299999993"
29,"2,022","40.5606882999999,-0.761629599999994"
29,"2,022","54.41289,24.04969"
29,"2,022","51.25977,20.42079"
29,"2,022","52.3420661,14.8508463"
29,"2,022","35.63359,139.55574"
29,"2,022","47.6304185,12.432831"
29,"2,022","54.41749,24.04785"
29,"2,022","54.42927,24.01073"
29,"2,022","42.625,-0.0130000000000043"
29,"2,022","40.5608468,-0.759736100000001"
29,"2,022","54.42707,24.00969"
29,"2,022","47.631547,12.432073"
29,"2,022","47.6312816,12.4324143"
29,"2,022","46.4455433,25.5842483"
29,"2,022","46.4475573,25.5839573"
29,"2,022","28.60918,-17.77547"
29,"2,022","46.4418283,25.5828578"
29,"2,022","46.4436351,25.5839311"
29,"2,022","46.4443871,25.5838006"
29,"2,022","46.4482097,25.5809995"
29,"2,022","46.4492479,25.5815036"
29,"2,022","46.4500834,25.581515"
29,"2,022","55.3475593,21.3960941"
29,"2,022","46.4456848,25.5849894"
29,"2,022","51.2573465,16.5625371"
29,"2,022","51.2574196,16.5622867"
29,"2,022","55.3568272,21.384599"
29,"2,022","51.964325,5.65277140000001"
29,"2,022","50.9142333,11.545136"
29,"2,022","50.9142328,11.5451437"
29,"2,022","46.4418282,25.5828801"
29,"2,022","46.4449687,25.5823793"
29,"2,022","46.4493268,25.581516"
29,"2,022","46.4506283,25.5814701"
29,"2,022","46.4514387,25.5817686"
29,"2,022","42.649,-0.0599999999999963"
29,"2,022","50.9159717,11.5419589"
29,"2,022","46.4434177,25.5835657"
29,"2,022","46.4529389,25.5820586"
29,"2,022","46.4461549,25.5847753"
29,"2,022","46.4475717,25.5840465"
29,"2,022","46.4450668,25.5823504"
29,"2,022","46.446999,25.5812238"
29,"2,022","46.4489421,25.581354"
29,"2,022","46.4511017,25.5815256"
29,"2,022","46.4514701,25.5818179"
29,"2,022","46.4514284,25.5817696"
29,"2,022","46.4521384,25.5824213"
29,"2,022","57.122,24.31"
29,"2,022","-15.94989,-5.71273999999999"
29,"2,022","50.9159692,11.5419955"
29,"2,022","50.9142262,11.545193"
29,"2,022","46.4464857,25.5854461"
29,"2,022","35.73832,139.59578"
29,"2,022","35.3634,139.20416"
29,"2,022","48.1407787,11.5464255"
29,"2,022","48.1405557,11.5419014"
29,"2,022","48.14078,11.5464331"
29,"2,022","35.92315,139.64274"
29,"2,022","36.10807,140.06732"
29,"2,022","48.140625,11.5429633"
29,"2,022","35.36284,139.2081"
29,"2,022","46.48119,16.93449"
29,"2,022","52.0695684,4.624608"
29,"2,022","52.0706641,4.62037069999999"
29,"2,022","51.2123171,5.94962069999999"
29,"2,022","42.267,23.477"
29,"2,022","41.67907,12.39533"
29,"2,022","46.98235,17.05657"
29,"2,022","54.6961735,25.0423359"
29,"2,022","52.0455724,5.8038054"
29,"2,022","51.2121798,5.9497521"
29,"2,022","52.0705602,4.61982160000001"
29,"2,022","54.6961736,25.0423471"
29,"2,022","42.09836,-8.75429000000001"
29,"2,022","52.3220968,4.9175301"
29,"2,022","46.31627,11.11785"
29,"2,022","52.1860899,6.03961050000001"
29,"2,022","52.0470276,5.9003632"
29,"2,022","52.0493341,5.89267600000001"
29,"2,022","46.0309407,12.2565529"
29,"2,022","52.261592,0.303019999999989"
29,"2,022","46.3243567,25.7987417"
29,"2,022","46.3246131,25.7991886"
29,"2,022","46.3248048,25.7993475"
29,"2,022","54.2015439,24.3384966"
29,"2,022","40.4468151,-0.781847800000011"
29,"2,022","53.3644698,5.18933460000001"
29,"2,022","42.8427,1.83772"
29,"2,022","46.3225987,25.7958252"
29,"2,022","40.691,-8.724"
29,"2,022","46.0303805,12.2575018"
29,"2,022","37.01318,-6.56899999999999"
28,"2,022","49.9881075619339,6.09626094931084"
28,"2,022","48.1406861,11.5419499"
28,"2,022","48.1406483,11.5427700000001"
28,"2,022","48.1406483,11.5427700000001"
28,"2,022","48.1406483,11.5427700000001"
28,"2,022","48.1406483,11.5427700000001"
28,"2,022","48.140625,11.5429115"
28,"2,022","48.1406151,11.5429683"
