gr,richness,caption,colour,shape,opacity,size
NR87,586,Number of taxa: 586,#BCC812,square,0.9,0.9
NR94,466,Number of taxa: 466,#C1E311,square,0.9,0.9
NR95,549,Number of taxa: 549,#BCC812,square,0.9,0.9
NR96,517,Number of taxa: 517,#BCC812,square,0.9,0.9
NS08,433,Number of taxa: 433,#C1E311,square,0.9,0.9
NS10,254,Number of taxa: 254,#C1E311,square,0.9,0.9
NS23,209,Number of taxa: 209,#C6FF10,square,0.9,0.9
NS40,544,Number of taxa: 544,#BCC812,square,0.9,0.9
NS51,385,Number of taxa: 385,#C1E311,square,0.9,0.9
NS62,464,Number of taxa: 464,#C1E311,square,0.9,0.9
NS63,439,Number of taxa: 439,#C1E311,square,0.9,0.9
NS81,495,Number of taxa: 495,#C1E311,square,0.9,0.9
NS90,356,Number of taxa: 356,#C1E311,square,0.9,0.9
NS91,417,Number of taxa: 417,#C1E311,square,0.9,0.9
NS95,469,Number of taxa: 469,#C1E311,square,0.9,0.9
NT49,217,Number of taxa: 217,#C6FF10,square,0.9,0.9
NT81,485,Number of taxa: 485,#C1E311,square,0.9,0.9
NW95,499,Number of taxa: 499,#C1E311,square,0.9,0.9
NW97,364,Number of taxa: 364,#C1E311,square,0.9,0.9
NX13,562,Number of taxa: 562,#BCC812,square,0.9,0.9
NX14,402,Number of taxa: 402,#C1E311,square,0.9,0.9
NX17,353,Number of taxa: 353,#C1E311,square,0.9,0.9
NX19,620,Number of taxa: 620,#BCC812,square,0.9,0.9
NX24,311,Number of taxa: 311,#C1E311,square,0.9,0.9
NX26,453,Number of taxa: 453,#C1E311,square,0.9,0.9
NX27,380,Number of taxa: 380,#C1E311,square,0.9,0.9
NX33,353,Number of taxa: 353,#C1E311,square,0.9,0.9
NX34,680,Number of taxa: 680,#BCC812,square,0.9,0.9
NX38,357,Number of taxa: 357,#C1E311,square,0.9,0.9
NX39,397,Number of taxa: 397,#C1E311,square,0.9,0.9
NX43,584,Number of taxa: 584,#BCC812,square,0.9,0.9
NX49,372,Number of taxa: 372,#C1E311,square,0.9,0.9
NX59,476,Number of taxa: 476,#C1E311,square,0.9,0.9
NX84,531,Number of taxa: 531,#BCC812,square,0.9,0.9
NX90,495,Number of taxa: 495,#C1E311,square,0.9,0.9
NX93,408,Number of taxa: 408,#C1E311,square,0.9,0.9
NY05,407,Number of taxa: 407,#C1E311,square,0.9,0.9
NY15,894,Number of taxa: 894,#B7AD13,square,0.9,0.9
NY28,408,Number of taxa: 408,#C1E311,square,0.9,0.9
NY39,486,Number of taxa: 486,#C1E311,square,0.9,0.9
NY49,467,Number of taxa: 467,#C1E311,square,0.9,0.9
NY64,577,Number of taxa: 577,#BCC812,square,0.9,0.9
NY72,611,Number of taxa: 611,#BCC812,square,0.9,0.9
NY73,486,Number of taxa: 486,#C1E311,square,0.9,0.9
NY81,614,Number of taxa: 614,#BCC812,square,0.9,0.9
NY90,486,Number of taxa: 486,#C1E311,square,0.9,0.9
NZ39,281,Number of taxa: 281,#C1E311,square,0.9,0.9
NZ72,355,Number of taxa: 355,#C1E311,square,0.9,0.9
O00,330,Number of taxa: 330,#C1E311,square,0.9,0.9
O01,422,Number of taxa: 422,#C1E311,square,0.9,0.9
O02,606,Number of taxa: 606,#BCC812,square,0.9,0.9
O04,383,Number of taxa: 383,#C1E311,square,0.9,0.9
O06,462,Number of taxa: 462,#C1E311,square,0.9,0.9
O09,535,Number of taxa: 535,#BCC812,square,0.9,0.9
O15,417,Number of taxa: 417,#C1E311,square,0.9,0.9
O16,608,Number of taxa: 608,#BCC812,square,0.9,0.9
O18,494,Number of taxa: 494,#C1E311,square,0.9,0.9
O25,642,Number of taxa: 642,#BCC812,square,0.9,0.9
O26,409,Number of taxa: 409,#C1E311,square,0.9,0.9
O30,526,Number of taxa: 526,#BCC812,square,0.9,0.9
O31,148,Number of taxa: 148,#C6FF10,square,0.9,0.9
O39,76,Number of taxa: 76,#C6FF10,square,0.9,0.9
Q30,439,Number of taxa: 439,#C1E311,square,0.9,0.9
Q31,251,Number of taxa: 251,#C1E311,square,0.9,0.9
Q40,520,Number of taxa: 520,#BCC812,square,0.9,0.9
Q41,342,Number of taxa: 342,#C1E311,square,0.9,0.9
Q50,344,Number of taxa: 344,#C1E311,square,0.9,0.9
Q51,505,Number of taxa: 505,#BCC812,square,0.9,0.9
Q60,441,Number of taxa: 441,#C1E311,square,0.9,0.9
Q70,399,Number of taxa: 399,#C1E311,square,0.9,0.9
Q71,597,Number of taxa: 597,#BCC812,square,0.9,0.9
Q73,324,Number of taxa: 324,#C1E311,square,0.9,0.9
Q74,306,Number of taxa: 306,#C1E311,square,0.9,0.9
Q75,168,Number of taxa: 168,#C6FF10,square,0.9,0.9
Q82,385,Number of taxa: 385,#C1E311,square,0.9,0.9
Q83,410,Number of taxa: 410,#C1E311,square,0.9,0.9
Q84,403,Number of taxa: 403,#C1E311,square,0.9,0.9
Q85,316,Number of taxa: 316,#C1E311,square,0.9,0.9
Q86,203,Number of taxa: 203,#C6FF10,square,0.9,0.9
Q90,428,Number of taxa: 428,#C1E311,square,0.9,0.9
Q92,347,Number of taxa: 347,#C1E311,square,0.9,0.9
Q93,399,Number of taxa: 399,#C1E311,square,0.9,0.9
Q94,478,Number of taxa: 478,#C1E311,square,0.9,0.9
Q95,336,Number of taxa: 336,#C1E311,square,0.9,0.9
Q96,356,Number of taxa: 356,#C1E311,square,0.9,0.9
R00,346,Number of taxa: 346,#C1E311,square,0.9,0.9
R01,346,Number of taxa: 346,#C1E311,square,0.9,0.9
R06,297,Number of taxa: 297,#C1E311,square,0.9,0.9
R08,404,Number of taxa: 404,#C1E311,square,0.9,0.9
R09,427,Number of taxa: 427,#C1E311,square,0.9,0.9
R10,294,Number of taxa: 294,#C1E311,square,0.9,0.9
R11,316,Number of taxa: 316,#C1E311,square,0.9,0.9
R12,344,Number of taxa: 344,#C1E311,square,0.9,0.9
R13,377,Number of taxa: 377,#C1E311,square,0.9,0.9
R14,517,Number of taxa: 517,#BCC812,square,0.9,0.9
R17,348,Number of taxa: 348,#C1E311,square,0.9,0.9
R18,366,Number of taxa: 366,#C1E311,square,0.9,0.9
R19,496,Number of taxa: 496,#C1E311,square,0.9,0.9
R20,356,Number of taxa: 356,#C1E311,square,0.9,0.9
R21,330,Number of taxa: 330,#C1E311,square,0.9,0.9
R22,410,Number of taxa: 410,#C1E311,square,0.9,0.9
R23,447,Number of taxa: 447,#C1E311,square,0.9,0.9
R24,578,Number of taxa: 578,#BCC812,square,0.9,0.9
R27,382,Number of taxa: 382,#C1E311,square,0.9,0.9
R29,582,Number of taxa: 582,#BCC812,square,0.9,0.9
R31,353,Number of taxa: 353,#C1E311,square,0.9,0.9
R32,345,Number of taxa: 345,#C1E311,square,0.9,0.9
R33,366,Number of taxa: 366,#C1E311,square,0.9,0.9
R34,528,Number of taxa: 528,#BCC812,square,0.9,0.9
R35,534,Number of taxa: 534,#BCC812,square,0.9,0.9
R36,438,Number of taxa: 438,#C1E311,square,0.9,0.9
R39,665,Number of taxa: 665,#BCC812,square,0.9,0.9
R40,404,Number of taxa: 404,#C1E311,square,0.9,0.9
R41,438,Number of taxa: 438,#C1E311,square,0.9,0.9
R42,378,Number of taxa: 378,#C1E311,square,0.9,0.9
R43,412,Number of taxa: 412,#C1E311,square,0.9,0.9
R47,441,Number of taxa: 441,#C1E311,square,0.9,0.9
R49,487,Number of taxa: 487,#C1E311,square,0.9,0.9
R50,514,Number of taxa: 514,#BCC812,square,0.9,0.9
R51,544,Number of taxa: 544,#BCC812,square,0.9,0.9
R53,426,Number of taxa: 426,#C1E311,square,0.9,0.9
R54,437,Number of taxa: 437,#C1E311,square,0.9,0.9
R56,305,Number of taxa: 305,#C1E311,square,0.9,0.9
R57,395,Number of taxa: 395,#C1E311,square,0.9,0.9
R60,546,Number of taxa: 546,#BCC812,square,0.9,0.9
R62,438,Number of taxa: 438,#C1E311,square,0.9,0.9
R63,405,Number of taxa: 405,#C1E311,square,0.9,0.9
R64,478,Number of taxa: 478,#C1E311,square,0.9,0.9
R65,535,Number of taxa: 535,#BCC812,square,0.9,0.9
R67,426,Number of taxa: 426,#C1E311,square,0.9,0.9
R69,307,Number of taxa: 307,#C1E311,square,0.9,0.9
R70,507,Number of taxa: 507,#BCC812,square,0.9,0.9
R71,380,Number of taxa: 380,#C1E311,square,0.9,0.9
R72,381,Number of taxa: 381,#C1E311,square,0.9,0.9
R73,341,Number of taxa: 341,#C1E311,square,0.9,0.9
R74,410,Number of taxa: 410,#C1E311,square,0.9,0.9
R76,392,Number of taxa: 392,#C1E311,square,0.9,0.9
R77,492,Number of taxa: 492,#C1E311,square,0.9,0.9
R82,386,Number of taxa: 386,#C1E311,square,0.9,0.9
R84,417,Number of taxa: 417,#C1E311,square,0.9,0.9
R85,450,Number of taxa: 450,#C1E311,square,0.9,0.9
R88,562,Number of taxa: 562,#BCC812,square,0.9,0.9
R89,653,Number of taxa: 653,#BCC812,square,0.9,0.9
R91,391,Number of taxa: 391,#C1E311,square,0.9,0.9
R93,369,Number of taxa: 369,#C1E311,square,0.9,0.9
R95,390,Number of taxa: 390,#C1E311,square,0.9,0.9
R96,394,Number of taxa: 394,#C1E311,square,0.9,0.9
R97,516,Number of taxa: 516,#BCC812,square,0.9,0.9
R98,529,Number of taxa: 529,#BCC812,square,0.9,0.9
R99,557,Number of taxa: 557,#BCC812,square,0.9,0.9
S01,470,Number of taxa: 470,#C1E311,square,0.9,0.9
S04,468,Number of taxa: 468,#C1E311,square,0.9,0.9
S05,479,Number of taxa: 479,#C1E311,square,0.9,0.9
S06,439,Number of taxa: 439,#C1E311,square,0.9,0.9
S07,466,Number of taxa: 466,#C1E311,square,0.9,0.9
S08,463,Number of taxa: 463,#C1E311,square,0.9,0.9
S15,487,Number of taxa: 487,#C1E311,square,0.9,0.9
S17,465,Number of taxa: 465,#C1E311,square,0.9,0.9
S18,589,Number of taxa: 589,#BCC812,square,0.9,0.9
S20,509,Number of taxa: 509,#BCC812,square,0.9,0.9
S23,511,Number of taxa: 511,#BCC812,square,0.9,0.9
S25,365,Number of taxa: 365,#C1E311,square,0.9,0.9
S26,436,Number of taxa: 436,#C1E311,square,0.9,0.9
S27,399,Number of taxa: 399,#C1E311,square,0.9,0.9
S28,408,Number of taxa: 408,#C1E311,square,0.9,0.9
S31,556,Number of taxa: 556,#BCC812,square,0.9,0.9
S35,403,Number of taxa: 403,#C1E311,square,0.9,0.9
S43,378,Number of taxa: 378,#C1E311,square,0.9,0.9
S54,613,Number of taxa: 613,#BCC812,square,0.9,0.9
S56,462,Number of taxa: 462,#C1E311,square,0.9,0.9
S57,468,Number of taxa: 468,#C1E311,square,0.9,0.9
S68,384,Number of taxa: 384,#C1E311,square,0.9,0.9
S87,531,Number of taxa: 531,#BCC812,square,0.9,0.9
S88,502,Number of taxa: 502,#BCC812,square,0.9,0.9
S99,402,Number of taxa: 402,#C1E311,square,0.9,0.9
SC36,223,Number of taxa: 223,#C6FF10,square,0.9,0.9
SD08,428,Number of taxa: 428,#C1E311,square,0.9,0.9
SD35,242,Number of taxa: 242,#C6FF10,square,0.9,0.9
SH12,747,Number of taxa: 747,#BCC812,square,0.9,0.9
SH13,558,Number of taxa: 558,#BCC812,square,0.9,0.9
SH24,626,Number of taxa: 626,#BCC812,square,0.9,0.9
SH29,380,Number of taxa: 380,#C1E311,square,0.9,0.9
SH36,829,Number of taxa: 829,#B7AD13,square,0.9,0.9
SH45,887,Number of taxa: 887,#B7AD13,square,0.9,0.9
SH50,720,Number of taxa: 720,#BCC812,square,0.9,0.9
SH51,470,Number of taxa: 470,#C1E311,square,0.9,0.9
SH62,503,Number of taxa: 503,#BCC812,square,0.9,0.9
SH68,692,Number of taxa: 692,#BCC812,square,0.9,0.9
SH73,531,Number of taxa: 531,#BCC812,square,0.9,0.9
SM70,637,Number of taxa: 637,#BCC812,square,0.9,0.9
SM71,291,Number of taxa: 291,#C1E311,square,0.9,0.9
SM73,359,Number of taxa: 359,#C1E311,square,0.9,0.9
SM83,676,Number of taxa: 676,#BCC812,square,0.9,0.9
SM94,369,Number of taxa: 369,#C1E311,square,0.9,0.9
SN13,614,Number of taxa: 614,#BCC812,square,0.9,0.9
SN15,537,Number of taxa: 537,#BCC812,square,0.9,0.9
SN33,708,Number of taxa: 708,#BCC812,square,0.9,0.9
SN36,356,Number of taxa: 356,#C1E311,square,0.9,0.9
SN59,539,Number of taxa: 539,#BCC812,square,0.9,0.9
SN86,404,Number of taxa: 404,#C1E311,square,0.9,0.9
SR89,530,Number of taxa: 530,#BCC812,square,0.9,0.9
SS11,338,Number of taxa: 338,#C1E311,square,0.9,0.9
SS14,525,Number of taxa: 525,#BCC812,square,0.9,0.9
SS75,234,Number of taxa: 234,#C6FF10,square,0.9,0.9
ST25,876,Number of taxa: 876,#B7AD13,square,0.9,0.9
SV90,336,Number of taxa: 336,#C1E311,square,0.9,0.9
SW44,375,Number of taxa: 375,#C1E311,square,0.9,0.9
SW81,338,Number of taxa: 338,#C1E311,square,0.9,0.9
SW82,538,Number of taxa: 538,#BCC812,square,0.9,0.9
SW98,608,Number of taxa: 608,#BCC812,square,0.9,0.9
SX03,272,Number of taxa: 272,#C1E311,square,0.9,0.9
SX14,152,Number of taxa: 152,#C6FF10,square,0.9,0.9
SY66,481,Number of taxa: 481,#C1E311,square,0.9,0.9
SY77,464,Number of taxa: 464,#C1E311,square,0.9,0.9
T00,702,Number of taxa: 702,#BCC812,square,0.9,0.9
T06,603,Number of taxa: 603,#BCC812,square,0.9,0.9
T07,482,Number of taxa: 482,#C1E311,square,0.9,0.9
T38,445,Number of taxa: 445,#C1E311,square,0.9,0.9
T39,473,Number of taxa: 473,#C1E311,square,0.9,0.9
TA18,381,Number of taxa: 381,#C1E311,square,0.9,0.9
TA41,550,Number of taxa: 550,#BCC812,square,0.9,0.9
TR47,65,Number of taxa: 65,#C6FF10,square,0.9,0.9
V36,298,Number of taxa: 298,#C1E311,square,0.9,0.9
V37,428,Number of taxa: 428,#C1E311,square,0.9,0.9
V39,351,Number of taxa: 351,#C1E311,square,0.9,0.9
V44,322,Number of taxa: 322,#C1E311,square,0.9,0.9
V46,414,Number of taxa: 414,#C1E311,square,0.9,0.9
V48,373,Number of taxa: 373,#C1E311,square,0.9,0.9
V54,400,Number of taxa: 400,#C1E311,square,0.9,0.9
V55,581,Number of taxa: 581,#BCC812,square,0.9,0.9
V56,464,Number of taxa: 464,#C1E311,square,0.9,0.9
V57,334,Number of taxa: 334,#C1E311,square,0.9,0.9
V58,379,Number of taxa: 379,#C1E311,square,0.9,0.9
V59,368,Number of taxa: 368,#C1E311,square,0.9,0.9
V65,460,Number of taxa: 460,#C1E311,square,0.9,0.9
V66,461,Number of taxa: 461,#C1E311,square,0.9,0.9
V67,330,Number of taxa: 330,#C1E311,square,0.9,0.9
V68,366,Number of taxa: 366,#C1E311,square,0.9,0.9
V69,457,Number of taxa: 457,#C1E311,square,0.9,0.9
V72,504,Number of taxa: 504,#BCC812,square,0.9,0.9
V73,356,Number of taxa: 356,#C1E311,square,0.9,0.9
V74,477,Number of taxa: 477,#C1E311,square,0.9,0.9
V78,495,Number of taxa: 495,#C1E311,square,0.9,0.9
V79,561,Number of taxa: 561,#BCC812,square,0.9,0.9
V82,425,Number of taxa: 425,#C1E311,square,0.9,0.9
V83,487,Number of taxa: 487,#C1E311,square,0.9,0.9
V89,482,Number of taxa: 482,#C1E311,square,0.9,0.9
V92,590,Number of taxa: 590,#BCC812,square,0.9,0.9
V93,592,Number of taxa: 592,#BCC812,square,0.9,0.9
W04,412,Number of taxa: 412,#C1E311,square,0.9,0.9
W08,498,Number of taxa: 498,#C1E311,square,0.9,0.9
W09,442,Number of taxa: 442,#C1E311,square,0.9,0.9
W12,391,Number of taxa: 391,#C1E311,square,0.9,0.9
W18,375,Number of taxa: 375,#C1E311,square,0.9,0.9
W19,388,Number of taxa: 388,#C1E311,square,0.9,0.9
W26,514,Number of taxa: 514,#BCC812,square,0.9,0.9
W27,484,Number of taxa: 484,#C1E311,square,0.9,0.9
W28,485,Number of taxa: 485,#C1E311,square,0.9,0.9
W29,485,Number of taxa: 485,#C1E311,square,0.9,0.9
W34,451,Number of taxa: 451,#C1E311,square,0.9,0.9
W37,572,Number of taxa: 572,#BCC812,square,0.9,0.9
W39,489,Number of taxa: 489,#C1E311,square,0.9,0.9
W43,516,Number of taxa: 516,#BCC812,square,0.9,0.9
W47,518,Number of taxa: 518,#BCC812,square,0.9,0.9
W48,379,Number of taxa: 379,#C1E311,square,0.9,0.9
W49,371,Number of taxa: 371,#C1E311,square,0.9,0.9
W53,266,Number of taxa: 266,#C1E311,square,0.9,0.9
W68,509,Number of taxa: 509,#BCC812,square,0.9,0.9
W69,540,Number of taxa: 540,#BCC812,square,0.9,0.9
W74,185,Number of taxa: 185,#C6FF10,square,0.9,0.9
W78,503,Number of taxa: 503,#BCC812,square,0.9,0.9
W85,139,Number of taxa: 139,#C6FF10,square,0.9,0.9
W88,411,Number of taxa: 411,#C1E311,square,0.9,0.9
W96,604,Number of taxa: 604,#BCC812,square,0.9,0.9
W98,451,Number of taxa: 451,#C1E311,square,0.9,0.9
WA60,495,Number of taxa: 495,#C1E311,square,0.9,0.9
WV48,432,Number of taxa: 432,#C1E311,square,0.9,0.9
X06,273,Number of taxa: 273,#C1E311,square,0.9,0.9
X17,696,Number of taxa: 696,#BCC812,square,0.9,0.9
X38,342,Number of taxa: 342,#C1E311,square,0.9,0.9
X49,574,Number of taxa: 574,#BCC812,square,0.9,0.9
X79,374,Number of taxa: 374,#C1E311,square,0.9,0.9
X99,289,Number of taxa: 289,#C1E311,square,0.9,0.9
B73,111,Number of taxa: 111,#C6FF10,square,0.9,0.9
C35,216,Number of taxa: 216,#C6FF10,square,0.9,0.9
D05,302,Number of taxa: 302,#C1E311,square,0.9,0.9
F50,276,Number of taxa: 276,#C1E311,square,0.9,0.9
F51,153,Number of taxa: 153,#C6FF10,square,0.9,0.9
F52,171,Number of taxa: 171,#C6FF10,square,0.9,0.9
F62,343,Number of taxa: 343,#C1E311,square,0.9,0.9
F63,374,Number of taxa: 374,#C1E311,square,0.9,0.9
F64,102,Number of taxa: 102,#C6FF10,square,0.9,0.9
F82,343,Number of taxa: 343,#C1E311,square,0.9,0.9
F84,301,Number of taxa: 301,#C1E311,square,0.9,0.9
F91,341,Number of taxa: 341,#C1E311,square,0.9,0.9
F94,271,Number of taxa: 271,#C1E311,square,0.9,0.9
G47,190,Number of taxa: 190,#C6FF10,square,0.9,0.9
G55,170,Number of taxa: 170,#C6FF10,square,0.9,0.9
G76,297,Number of taxa: 297,#C1E311,square,0.9,0.9
HP51,233,Number of taxa: 233,#C6FF10,square,0.9,0.9
HU14,178,Number of taxa: 178,#C6FF10,square,0.9,0.9
HU16,213,Number of taxa: 213,#C6FF10,square,0.9,0.9
HU28,272,Number of taxa: 272,#C1E311,square,0.9,0.9
HU38,365,Number of taxa: 365,#C1E311,square,0.9,0.9
HU39,281,Number of taxa: 281,#C1E311,square,0.9,0.9
HU40,207,Number of taxa: 207,#C6FF10,square,0.9,0.9
HU41,304,Number of taxa: 304,#C1E311,square,0.9,0.9
HU53,205,Number of taxa: 205,#C6FF10,square,0.9,0.9
HU54,269,Number of taxa: 269,#C1E311,square,0.9,0.9
HU55,134,Number of taxa: 134,#C6FF10,square,0.9,0.9
HU67,218,Number of taxa: 218,#C6FF10,square,0.9,0.9
HW83,71,Number of taxa: 71,#C6FF10,square,0.9,0.9
HY54,158,Number of taxa: 158,#C6FF10,square,0.9,0.9
HY55,194,Number of taxa: 194,#C6FF10,square,0.9,0.9
HY60,136,Number of taxa: 136,#C6FF10,square,0.9,0.9
HY61,135,Number of taxa: 135,#C6FF10,square,0.9,0.9
HY73,86,Number of taxa: 86,#C6FF10,square,0.9,0.9
HZ16,72,Number of taxa: 72,#C6FF10,square,0.9,0.9
HZ17,86,Number of taxa: 86,#C6FF10,square,0.9,0.9
HZ26,151,Number of taxa: 151,#C6FF10,square,0.9,0.9
L46,214,Number of taxa: 214,#C6FF10,square,0.9,0.9
L54,486,Number of taxa: 486,#C1E311,square,0.9,0.9
L67,377,Number of taxa: 377,#C1E311,square,0.9,0.9
L71,214,Number of taxa: 214,#C6FF10,square,0.9,0.9
NA00,125,Number of taxa: 125,#C6FF10,square,0.9,0.9
NA92,307,Number of taxa: 307,#C1E311,square,0.9,0.9
NB11,279,Number of taxa: 279,#C1E311,square,0.9,0.9
NB14,350,Number of taxa: 350,#C1E311,square,0.9,0.9
NB30,231,Number of taxa: 231,#C6FF10,square,0.9,0.9
NB35,338,Number of taxa: 338,#C1E311,square,0.9,0.9
NB46,291,Number of taxa: 291,#C1E311,square,0.9,0.9
NB52,127,Number of taxa: 127,#C6FF10,square,0.9,0.9
NB55,288,Number of taxa: 288,#C1E311,square,0.9,0.9
NC15,339,Number of taxa: 339,#C1E311,square,0.9,0.9
NC16,254,Number of taxa: 254,#C1E311,square,0.9,0.9
NC26,374,Number of taxa: 374,#C1E311,square,0.9,0.9
NC27,255,Number of taxa: 255,#C1E311,square,0.9,0.9
NC32,365,Number of taxa: 365,#C1E311,square,0.9,0.9
NC35,333,Number of taxa: 333,#C1E311,square,0.9,0.9
NC37,297,Number of taxa: 297,#C1E311,square,0.9,0.9
NC41,282,Number of taxa: 282,#C1E311,square,0.9,0.9
NC43,235,Number of taxa: 235,#C6FF10,square,0.9,0.9
NC44,359,Number of taxa: 359,#C1E311,square,0.9,0.9
NC54,336,Number of taxa: 336,#C1E311,square,0.9,0.9
NC62,242,Number of taxa: 242,#C6FF10,square,0.9,0.9
NC63,319,Number of taxa: 319,#C1E311,square,0.9,0.9
NC72,209,Number of taxa: 209,#C6FF10,square,0.9,0.9
NC93,251,Number of taxa: 251,#C1E311,square,0.9,0.9
NC95,262,Number of taxa: 262,#C1E311,square,0.9,0.9
ND07,251,Number of taxa: 251,#C1E311,square,0.9,0.9
ND17,311,Number of taxa: 311,#C1E311,square,0.9,0.9
ND47,138,Number of taxa: 138,#C6FF10,square,0.9,0.9
ND59,154,Number of taxa: 154,#C6FF10,square,0.9,0.9
NF09,215,Number of taxa: 215,#C6FF10,square,0.9,0.9
NF19,171,Number of taxa: 171,#C6FF10,square,0.9,0.9
NF56,51,Number of taxa: 51,#C6FF10,square,0.9,0.9
NF60,491,Number of taxa: 491,#C1E311,square,0.9,0.9
NF66,276,Number of taxa: 276,#C1E311,square,0.9,0.9
NF67,245,Number of taxa: 245,#C6FF10,square,0.9,0.9
NF74,412,Number of taxa: 412,#C1E311,square,0.9,0.9
NF77,438,Number of taxa: 438,#C1E311,square,0.9,0.9
NF80,97,Number of taxa: 97,#C6FF10,square,0.9,0.9
NF81,309,Number of taxa: 309,#C1E311,square,0.9,0.9
NF83,349,Number of taxa: 349,#C1E311,square,0.9,0.9
NF84,365,Number of taxa: 365,#C1E311,square,0.9,0.9
NF85,494,Number of taxa: 494,#C1E311,square,0.9,0.9
NF88,335,Number of taxa: 335,#C1E311,square,0.9,0.9
NF89,117,Number of taxa: 117,#C6FF10,square,0.9,0.9
NF95,192,Number of taxa: 192,#C6FF10,square,0.9,0.9
NF97,298,Number of taxa: 298,#C1E311,square,0.9,0.9
NF99,371,Number of taxa: 371,#C1E311,square,0.9,0.9
NG07,135,Number of taxa: 135,#C6FF10,square,0.9,0.9
NG13,205,Number of taxa: 205,#C6FF10,square,0.9,0.9
NG18,229,Number of taxa: 229,#C6FF10,square,0.9,0.9
NG31,287,Number of taxa: 287,#C1E311,square,0.9,0.9
NG49,227,Number of taxa: 227,#C6FF10,square,0.9,0.9
NG64,285,Number of taxa: 285,#C1E311,square,0.9,0.9
NG78,303,Number of taxa: 303,#C1E311,square,0.9,0.9
NG79,197,Number of taxa: 197,#C6FF10,square,0.9,0.9
NH01,346,Number of taxa: 346,#C1E311,square,0.9,0.9
NH03,264,Number of taxa: 264,#C1E311,square,0.9,0.9
NH07,276,Number of taxa: 276,#C1E311,square,0.9,0.9
NH09,304,Number of taxa: 304,#C1E311,square,0.9,0.9
NH12,386,Number of taxa: 386,#C1E311,square,0.9,0.9
NH16,272,Number of taxa: 272,#C1E311,square,0.9,0.9
NH60,284,Number of taxa: 284,#C1E311,square,0.9,0.9
NH61,278,Number of taxa: 278,#C1E311,square,0.9,0.9
NH71,304,Number of taxa: 304,#C1E311,square,0.9,0.9
NJ00,308,Number of taxa: 308,#C1E311,square,0.9,0.9
NJ10,414,Number of taxa: 414,#C1E311,square,0.9,0.9
NL57,108,Number of taxa: 108,#C6FF10,square,0.9,0.9
NL58,336,Number of taxa: 336,#C1E311,square,0.9,0.9
NL68,228,Number of taxa: 228,#C6FF10,square,0.9,0.9
NL79,182,Number of taxa: 182,#C6FF10,square,0.9,0.9
NL93,336,Number of taxa: 336,#C1E311,square,0.9,0.9
NM05,250,Number of taxa: 250,#C1E311,square,0.9,0.9
NM16,182,Number of taxa: 182,#C6FF10,square,0.9,0.9
NM19,120,Number of taxa: 120,#C6FF10,square,0.9,0.9
NM21,273,Number of taxa: 273,#C1E311,square,0.9,0.9
NM23,170,Number of taxa: 170,#C6FF10,square,0.9,0.9
NM24,256,Number of taxa: 256,#C1E311,square,0.9,0.9
NM37,214,Number of taxa: 214,#C6FF10,square,0.9,0.9
NM40,303,Number of taxa: 303,#C1E311,square,0.9,0.9
NM51,183,Number of taxa: 183,#C6FF10,square,0.9,0.9
NM59,220,Number of taxa: 220,#C6FF10,square,0.9,0.9
NM61,287,Number of taxa: 287,#C1E311,square,0.9,0.9
NM99,327,Number of taxa: 327,#C1E311,square,0.9,0.9
NN13,381,Number of taxa: 381,#C1E311,square,0.9,0.9
NN35,303,Number of taxa: 303,#C1E311,square,0.9,0.9
NN56,328,Number of taxa: 328,#C1E311,square,0.9,0.9
NN66,342,Number of taxa: 342,#C1E311,square,0.9,0.9
NN78,322,Number of taxa: 322,#C1E311,square,0.9,0.9
NN88,291,Number of taxa: 291,#C1E311,square,0.9,0.9
NN89,434,Number of taxa: 434,#C1E311,square,0.9,0.9
NN98,297,Number of taxa: 297,#C1E311,square,0.9,0.9
